Sample	Screen_ID	Technical_rep	Screen_rep_ID	Treatment	Treatment_ID	Treatment_type	Nb_of_ligands	Ligand_conc	Layout_ID	Plate_ID	Well_ID_culture	Well_ID_fcs	Live_cells	Viability	Peak_0	Peak_1	Peak_2	Peak_3	Peak_4	Peak_5	Peak_6	cell_total	cell_start	cell_activated	divisions	PI	PI_norm	PI_1	PI_2	PI_3	PI_12	PI_13	PI_23	PI_123	PI_isserlis
E21_ZcGCp_full_rep1	21	1	s21_full_rep1	ZcGCp	ZcGCp_1	Triplet	7	full	3	1	F8	C5	10398	72.55599749	5449	1369	1831	1208	479	36	0	10372	6773.3125	1324.3125	2178.375	1.644910095	0.64732341	0.858576066	0.796214248	0.937710325	0.871749105	0.815865469	0.769647221	0.64732341	0.845795289
E21_ScGCp_full_rep1	21	1	s21_full_rep1	ScGCp	ScGCp_1	Triplet	7	full	3	1	C3	H2	7474	78.08190556	3410	1258	1345	1016	387	38	0	7454	4527.625	1117.625	1785.1875	1.597304552	0.628589145	0.777309435	0.796214248	0.937710325	0.800673779	0.695308186	0.769647221	0.628589145	0.74196147
E21_P_full_rep2	21	2	s21_full_rep2	P	P_2	Single	7	full	3	1	D10	A3	23873	84.16654915	12032	1068	1596	2653	4037	1984	405	23775	13617.26563	1585.265625	3684.09375	2.323959904	0.919431341	NA	NA	NA	NA	NA	NA	NA	NA
E21_L_full_rep2	21	2	s21_full_rep2	L	L_2	Single	7	full	3	1	D3	H3	21181	92.54194338	10421	666	1245	2631	3712	2000	395	21070	11694.79688	1273.796875	3219.65625	2.527605706	1	NA	NA	NA	NA	NA	NA	NA	NA
E21_H_full_rep2	21	2	s21_full_rep2	H	H_2	Single	7	full	3	1	E3	H4	5952	79.63607172	5500	97	80	108	108	42	0	5935	5590.0625	90.0625	162.5625	1.80499653	0.714113173	NA	NA	NA	NA	NA	NA	NA	NA
E21_Z_full_rep2	21	2	s21_full_rep2	Z	Z_2	Single	7	full	3	1	B10	A1	13967	83.4348865	9198	565	729	1143	1286	889	175	13985	9916.515625	718.515625	1552.4375	2.160617593	0.854808006	NA	NA	NA	NA	NA	NA	NA	NA
E21_S_full_rep2	21	2	s21_full_rep2	S	S_2	Single	7	full	3	1	F9	B5	11198	85.15589354	8319	470	949	933	463	58	0	11192	8938.625	619.625	1184.1875	1.911135768	0.75610518	NA	NA	NA	NA	NA	NA	NA	NA
E21_cG_full_rep2	21	2	s21_full_rep2	cG	cG_2	Single	7	full	3	1	E10	A4	6861	71.0395527	6480	112	80	106	69	0	0	6847	6573.5625	93.5625	153	1.635270541	0.646964254	NA	NA	NA	NA	NA	NA	NA	NA
E21_Cp_full_rep2	21	2	s21_full_rep2	Cp	Cp_2	Single	7	full	3	1	C10	A2	13611	89.72313777	11794	268	432	401	445	235	0	13575	12121.28125	327.28125	648.34375	1.980998759	0.783745168	NA	NA	NA	NA	NA	NA	NA	NA
E21_PL_full_rep2	21	2	s21_full_rep2	PL	PL_2	Pair	7	full	3	1	F10	A5	10199	83.09434577	5845	1367	1491	1103	336	48	37	10227	7062.203125	1217.203125	1937.59375	1.591840926	0.629782138	NA	NA	NA	NA	NA	NA	NA	NA
E21_PH_full_rep2	21	2	s21_full_rep2	PH	PH_2	Pair	7	full	3	1	E4	G4	4572	64.76838079	4019	387	122	24	25	0	0	4577	4247.5625	228.5625	269.75	1.180202352	0.466925023	NA	NA	NA	NA	NA	NA	NA	NA
E21_PZ_full_rep2	21	2	s21_full_rep2	PZ	PZ_2	Pair	7	full	3	2	C5	F8	10076	66.63580451	6127	1611	1484	621	146	0	0	9989	7390.25	1263.25	1816.875	1.438254502	0.569018537	NA	NA	NA	NA	NA	NA	NA	NA
E21_PS_full_rep2	21	2	s21_full_rep2	PS	PS_2	Pair	7	full	3	2	B9	B7	3328	68.14086814	3194	110	0	0	0	0	0	3304	3249	55	55	1	0.395631327	NA	NA	NA	NA	NA	NA	NA	NA
E21_PcG_full_rep2	21	2	s21_full_rep2	PcG	PcG_2	Pair	7	full	3	1	B9	B1	9845	78.45246633	6162	985	1321	930	281	47	0	9726	7120.03125	958.03125	1579.34375	1.648530515	0.652210315	NA	NA	NA	NA	NA	NA	NA	NA
E21_PCp_full_rep2	21	2	s21_full_rep2	PCp	PCp_2	Pair	7	full	3	1	G9	B6	15157	84.4636389	11577	534	528	956	940	533	96	15164	12172.40625	595.40625	1216.78125	2.043615179	0.808518185	NA	NA	NA	NA	NA	NA	NA	NA
E21_LH_full_rep2	21	2	s21_full_rep2	LH	LH_2	Pair	7	full	3	1	F4	G5	14171	92.06730769	8105	590	1226	1947	1674	536	103	14181	9072.859375	967.859375	2150.03125	2.221429379	0.878867053	NA	NA	NA	NA	NA	NA	NA	NA
E21_LZ_full_rep2	21	2	s21_full_rep2	LZ	LZ_2	Pair	7	full	3	1	C9	B2	29386	87.59389531	12580	1511	3028	5373	4816	1714	332	29354	15123.875	2543.875	5787.3125	2.274998772	0.900060783	NA	NA	NA	NA	NA	NA	NA	NA
E21_LS_full_rep2	21	2	s21_full_rep2	LS	LS_2	Pair	7	full	3	2	C8	C8	18964	90.57649138	5157	2548	4208	4344	2192	508	57	19014	8179.765625	3022.765625	5639.71875	1.865747944	0.738148335	NA	NA	NA	NA	NA	NA	NA	NA
E21_LcG_full_rep2	21	2	s21_full_rep2	LcG	LcG_2	Pair	7	full	3	1	D8	C3	28666	92.57847823	7830	2385	4749	6986	5305	1323	205	28783	11459.10938	3629.109375	7738.9375	2.132461907	0.843668734	NA	NA	NA	NA	NA	NA	NA	NA
E21_LCp_full_rep2	21	2	s21_full_rep2	LCp	LCp_2	Pair	7	full	3	2	C4	G8	20346	93.42455689	5458	1978	3298	4946	3543	1012	155	20390	8145.234375	2687.234375	5551.15625	2.065750685	0.817275685	NA	NA	NA	NA	NA	NA	NA	NA
E21_HZ_full_rep2	21	2	s21_full_rep2	HZ	HZ_2	Pair	7	full	3	2	B8	C7	15700	91.1783495	10741	696	970	1314	1243	591	103	15658	11593.51563	852.515625	1738.5	2.039258811	0.80679467	NA	NA	NA	NA	NA	NA	NA	NA
E21_HS_full_rep2	21	2	s21_full_rep2	HS	HS_2	Pair	7	full	3	1	B8	C1	11383	87.37334971	8247	552	1043	955	397	69	0	11263	8930.09375	683.09375	1265.65625	1.852829498	0.733037393	NA	NA	NA	NA	NA	NA	NA	NA
E21_HcG_full_rep2	21	2	s21_full_rep2	HcG	HcG_2	Pair	7	full	3	1	G8	C6	9851	85.65342144	8565	247	319	365	220	77	50	9843	8830.8125	265.8125	491.59375	1.849400423	0.731680744	NA	NA	NA	NA	NA	NA	NA	NA
E21_HCp_full_rep2	21	2	s21_full_rep2	HCp	HCp_2	Pair	7	full	3	1	E8	C4	12541	88.54137249	8222	730	1137	1280	879	258	0	12506	9094.25	872.25	1673.5625	1.918672972	0.759087134	NA	NA	NA	NA	NA	NA	NA	NA
E21_ZS_full_rep2	21	2	s21_full_rep2	ZS	ZS_2	Pair	7	full	3	1	C8	C2	14682	81.4625756	7945	976	2129	2497	879	154	0	14580	9337.125	1392.125	2732.6875	1.9629613	0.776608984	NA	NA	NA	NA	NA	NA	NA	NA
E21_ZcG_full_rep2	21	2	s21_full_rep2	ZcG	ZcG_2	Pair	7	full	3	2	C7	D8	16494	88.44916345	8192	905	2069	3014	1743	453	64	16440	9662.59375	1470.59375	3129.78125	2.128243269	0.841999709	NA	NA	NA	NA	NA	NA	NA	NA
E21_ZCp_full_rep2	21	2	s21_full_rep2	ZCp	ZCp_2	Pair	7	full	3	1	D7	D3	21095	89.44623474	12497	1143	1719	2620	2149	810	163	21101	13987.92188	1490.921875	3092.59375	2.0742829	0.820651296	NA	NA	NA	NA	NA	NA	NA	NA
E21_ScG_full_rep2	21	2	s21_full_rep2	ScG	ScG_2	Pair	7	full	3	2	G3	H6	11037	79.73558734	5871	801	1396	1947	870	178	30	11093	6924.28125	1053.28125	2076.75	1.971695594	0.780064545	NA	NA	NA	NA	NA	NA	NA	NA
E21_SCp_full_rep2	21	2	s21_full_rep2	SCp	SCp_2	Pair	7	full	3	1	B7	D7	12682	89.26585486	4248	1818	2700	2557	1202	215	34	12774	6234	1986	3555.15625	1.790108887	0.708223155	NA	NA	NA	NA	NA	NA	NA	NA
E21_cGCp_full_rep2	21	2	s21_full_rep2	cGCp	cGCp_2	Pair	7	full	3	1	B7	D1	22607	91.68964958	9380	1392	2513	4086	3797	1202	202	22572	11493.03125	2113.03125	4640.75	2.196252422	0.86890626	NA	NA	NA	NA	NA	NA	NA	NA
E21_PLH_full_rep2	21	2	s21_full_rep2	PLH	PLH_2	Triplet	7	full	3	1	G7	D6	4335	53.79746835	3971	235	84	25	0	0	0	4315	4112.625	141.625	168.875	1.192409532	0.471754566	0.919431341	1	0.714113173	0.629782138	0.466925023	0.878867053	0.471754566	0.411562592
E21_PLZ_full_rep2	21	2	s21_full_rep2	PLZ	PLZ_2	Triplet	7	full	3	1	C4	G2	7668	52.76994013	6169	774	514	158	29	0	0	7644	6706.0625	537.0625	710.5	1.322937275	0.52339543	0.919431341	1	0.854808006	0.629782138	0.569018537	0.900060783	0.52339543	0.363030901
E21_PLS_full_rep2	21	2	s21_full_rep2	PLS	PLS_2	Triplet	7	full	3	1	C7	D2	4141	71.56930522	4018	67	34	0	0	0	0	4119	4060	42	50.5	1.202380952	0.475699572	0.919431341	1	0.75610518	0.629782138	0.395631327	0.738148335	0.475699572	0.160115978
E21_PLcG_full_rep2	21	2	s21_full_rep2	PLcG	PLcG_2	Triplet	7	full	3	2	C6	E8	4537	72.08452494	4528	12	0	0	0	1	0	4541	4534.03125	6.03125	6.15625	1.020725389	0.40383094	0.919431341	1	0.646964254	0.629782138	0.652210315	0.843668734	0.40383094	0.645673898
E21_PLCp_full_rep2	21	2	s21_full_rep2	PLCp	PLCp_2	Triplet	7	full	3	1	D6	E3	10281	88.44631796	6627	1522	1111	675	209	41	0	10185	7764.46875	1137.46875	1628.28125	1.431495371	0.566344413	0.919431341	1	0.783745168	0.629782138	0.808518185	0.817275685	0.566344413	0.61233603
E21_PHZ_full_rep2	21	2	s21_full_rep2	PHZ	PHZ_2	Triplet	7	full	3	1	F3	H5	4411	32.33870968	3749	400	207	24	0	0	0	4380	4003.75	254.75	312.5	1.226692836	0.485318115	0.919431341	0.714113173	0.854808006	0.466925023	0.569018537	0.80679467	0.485318115	0.424770869
E21_PHS_full_rep2	21	2	s21_full_rep2	PHS	PHS_2	Triplet	7	full	3	2	B6	E7	3551	76.43133879	3478	42	16	0	0	0	0	3536	3503	25	29	1.16	0.458932339	0.919431341	0.714113173	0.75610518	0.466925023	0.395631327	0.733037393	0.458932339	0.316663422
E21_PHcG_full_rep2	21	2	s21_full_rep2	PHcG	PHcG_2	Triplet	7	full	3	1	B6	E1	5189	64.40362418	4846	302	42	19	0	0	0	5209	5009.875	163.875	179.125	1.093058734	0.432448277	0.919431341	0.714113173	0.646964254	0.466925023	0.652210315	0.731680744	0.432448277	0.591000951
E21_PHCp_full_rep2	21	2	s21_full_rep2	PHCp	PHCp_2	Triplet	7	full	3	1	G6	E6	5819	67.12423578	4826	406	322	171	72	30	0	5827	5136.3125	310.3125	450.8125	1.452769386	0.57476108	0.919431341	0.714113173	0.783745168	0.466925023	0.808518185	0.759087134	0.57476108	0.612072498
E21_PZS_full_rep2	21	2	s21_full_rep2	PZS	PZS_2	Triplet	7	full	3	1	E6	E4	3696	32.96762109	3573	107	0	0	0	0	0	3680	3626.5	53.5	53.5	1	0.395631327	0.919431341	0.854808006	0.75610518	0.569018537	0.395631327	0.776608984	0.395631327	0.293962845
E21_PZcG_full_rep2	21	2	s21_full_rep2	PZcG	PZcG_2	Triplet	7	full	3	1	C6	E2	4281	33.9277223	4013	204	59	0	0	0	0	4276	4129.75	116.75	131.5	1.12633833	0.445614728	0.919431341	0.854808006	0.646964254	0.569018537	0.652210315	0.841999709	0.445614728	0.682863533
E21_PZCp_full_rep2	21	2	s21_full_rep2	PZCp	PZCp_2	Triplet	7	full	3	1	G10	A6	17418	61.99017724	9509	1529	2187	2520	1315	299	56	17415	11227.65625	1718.65625	3183.71875	1.852446497	0.732885866	0.919431341	0.854808006	0.783745168	0.569018537	0.808518185	0.820651296	0.732885866	0.659676791
E21_PScG_full_rep2	21	2	s21_full_rep2	PScG	PScG_2	Triplet	7	full	3	1	D5	F3	3773	59.09162099	3611	126	27	0	0	0	0	3764	3680.75	69.75	76.5	1.096774194	0.43391823	0.919431341	0.75610518	0.646964254	0.395631327	0.652210315	0.780064545	0.43391823	0.566792696
E21_PSCp_full_rep2	21	2	s21_full_rep2	PSCp	PSCp_2	Triplet	7	full	3	2	C10	A8	4636	61.71458999	4014	361	156	41	21	0	0	4593	4239.9375	225.9375	279.125	1.235408022	0.488766115	0.919431341	0.75610518	0.783745168	0.395631327	0.808518185	0.708223155	0.488766115	0.482862904
E21_PcGCp_full_rep2	21	2	s21_full_rep2	PcGCp	PcGCp_2	Triplet	7	full	3	2	B5	F7	8329	86.93247051	4798	1174	1215	840	221	26	30	8304	5808.84375	1010.84375	1571.625	1.554765511	0.615113943	0.919431341	0.646964254	0.783745168	0.652210315	0.808518185	0.86890626	0.615113943	0.900743979
E21_LHZ_full_rep2	21	2	s21_full_rep2	LHZ	LHZ_2	Triplet	7	full	3	1	B5	F1	18352	82.64433036	9482	1200	2293	3141	1612	487	42	18257	11164.5	1682.5	3407.40625	2.025204309	0.801234268	1	0.714113173	0.854808006	0.878867053	0.900060783	0.80679467	0.801234268	0.97994321
E21_LHS_full_rep2	21	2	s21_full_rep2	LHS	LHS_2	Triplet	7	full	3	1	G5	F6	14335	88.6902184	4640	1650	2723	3266	1764	309	62	14414	6674.875	2034.875	3906.34375	1.919697156	0.759492333	1	0.714113173	0.75610518	0.878867053	0.738148335	0.733037393	0.759492333	0.844785436
E21_LHcG_full_rep2	21	2	s21_full_rep2	LHcG	LHcG_2	Triplet	7	full	3	1	E5	F4	15993	89.7424387	5581	1892	2903	3107	1759	399	31	15672	7764.015625	2183.015625	4067.625	1.863305491	0.737182024	1	0.714113173	0.646964254	0.878867053	0.843668734	0.731680744	0.737182024	0.978739875
E21_LHCp_full_rep2	21	2	s21_full_rep2	LHCp	LHCp_2	Triplet	7	full	3	1	C5	F2	9438	85.96411331	5650	1049	1040	1006	504	125	0	9374	6595.65625	945.65625	1567.28125	1.657347741	0.655698686	1	0.714113173	0.783745168	0.878867053	0.817275685	0.759087134	0.655698686	0.912156775
E21_LZS_full_rep2	21	2	s21_full_rep2	LZS	LZS_2	Triplet	7	full	3	2	B10	A7	15296	64.92635511	5648	1792	2918	3200	1479	243	1	15281	7773.546875	2125.546875	3962.8125	1.864373139	0.737604419	1	0.854808006	0.75610518	0.900060783	0.738148335	0.776608984	0.737604419	0.795475188
E21_LZcG_full_rep2	21	2	s21_full_rep2	LZcG	LZcG_2	Triplet	7	full	3	1	D4	G3	15842	68.99525282	5872	1540	2690	3422	1892	387	69	15872	7873.671875	2001.671875	3938.1875	1.967449086	0.778384493	1	0.854808006	0.646964254	0.900060783	0.843668734	0.841999709	0.778384493	1.039421202
E21_LZCp_full_rep2	21	2	s21_full_rep2	LZCp	LZCp_2	Triplet	7	full	3	2	C9	B8	16009	80.28988415	8021	1521	2387	2483	1298	316	0	16026	9779.625	1758.625	3259	1.853152321	0.733165112	1	0.854808006	0.783745168	0.900060783	0.817275685	0.820651296	0.733165112	0.884780096
E21_LScG_full_rep2	21	2	s21_full_rep2	LScG	LScG_2	Triplet	7	full	3	2	B4	G7	11484	83.24151928	3547	2340	2407	2210	841	194	28	11567	5654.0625	2107.0625	3445.4375	1.63518524	0.646930507	1	0.75610518	0.646964254	0.738148335	0.843668734	0.780064545	0.646930507	0.917176384
E21_LSCp_full_rep2	21	2	s21_full_rep2	LSCp	LSCp_2	Triplet	7	full	3	1	B4	G1	10574	87.08614726	4458	1704	1973	1513	708	118	29	10503	6040.765625	1582.765625	2604.03125	1.645241221	0.650908968	1	0.75610518	0.783745168	0.738148335	0.817275685	0.708223155	0.650908968	0.719502162
E21_LcGCp_full_rep2	21	2	s21_full_rep2	LcGCp	LcGCp_2	Triplet	7	full	3	1	G4	G6	9363	83.74776386	4457	1271	1575	1336	614	108	19	9380	5695.296875	1238.296875	2096.15625	1.692773593	0.669714263	1	0.646964254	0.783745168	0.843668734	0.817275685	0.86890626	0.669714263	1.044765492
E21_HZS_full_rep2	21	2	s21_full_rep2	HZS	HZS_2	Triplet	7	full	3	1	D9	B3	14665	73.90143116	8144	1088	2109	2149	1014	186	0	14690	9553.0625	1409.0625	2686.9375	1.906897316	0.754428316	0.714113173	0.854808006	0.75610518	0.80679467	0.733037393	0.776608984	0.754428316	0.868116515
E21_HZcG_full_rep2	21	2	s21_full_rep2	HZcG	HZcG_2	Triplet	7	full	3	1	E7	D4	14709	79.80143229	7640	884	2060	2494	1268	258	15	14619	8996.296875	1356.296875	2765.96875	2.039353479	0.806832123	0.714113173	0.854808006	0.646964254	0.80679467	0.731680744	0.841999709	0.806832123	0.958844618
E21_HZCp_full_rep2	21	2	s21_full_rep2	HZCp	HZCp_2	Triplet	7	full	3	2	B3	H7	12765	68.1235991	6075	828	1710	2196	1432	408	29	12678	7293.703125	1218.703125	2516.96875	2.065284562	0.817091272	0.714113173	0.854808006	0.783745168	0.80679467	0.759087134	0.820651296	0.817091272	0.910390496
E21_HScG_full_rep2	21	2	s21_full_rep2	HScG	HScG_2	Triplet	7	full	3	1	E9	B4	14187	85.51021638	8049	859	1718	2279	1042	275	1	14223	9266.609375	1217.609375	2446.6875	2.009419072	0.794989134	0.714113173	0.75610518	0.646964254	0.733037393	0.731680744	0.780064545	0.794989134	0.885881158
E21_HSCp_full_rep2	21	2	s21_full_rep2	HSCp	HSCp_2	Triplet	7	full	3	1	F5	F5	10549	87.16741035	4675	1110	1665	1910	985	176	0	10521	5952.0625	1277.0625	2377.5	1.861694318	0.736544594	0.714113173	0.75610518	0.783745168	0.733037393	0.759087134	0.708223155	0.736544594	0.807857662
E21_HcGCp_full_rep2	21	2	s21_full_rep2	HcGCp	HcGCp_2	Triplet	7	full	3	1	F6	E5	12504	90.09294618	5519	1160	1771	2244	1370	328	34	12426	6918.65625	1399.65625	2703.9375	1.931858269	0.764303651	0.714113173	0.646964254	0.783745168	0.731680744	0.759087134	0.86890626	0.764303651	0.960861431
E21_ZScG_full_rep2	21	2	s21_full_rep2	ZScG	ZScG_2	Triplet	7	full	3	1	B3	H1	14467	69.78438088	6607	1215	2447	2772	1186	242	0	14469	8254.4375	1647.4375	3204.8125	1.945331765	0.769634188	0.854808006	0.75610518	0.646964254	0.776608984	0.841999709	0.780064545	0.769634188	0.969585978
E21_ZSCp_full_rep2	21	2	s21_full_rep2	ZSCp	ZSCp_2	Triplet	7	full	3	1	F7	D5	14092	64.00508698	5275	1291	2442	3232	1606	290	48	14184	7045.1875	1770.1875	3529.8125	1.994033118	0.788901969	0.854808006	0.75610518	0.783745168	0.776608984	0.820651296	0.708223155	0.788901969	0.82144924
E21_ZcGCp_full_rep2	21	2	s21_full_rep2	ZcGCp	ZcGCp_2	Triplet	7	full	3	1	F8	C5	13830	68.39086144	6310	1349	2256	2514	1116	273	0	13818	7941.03125	1631.03125	3066.90625	1.880347939	0.743924551	0.854808006	0.646964254	0.783745168	0.841999709	0.820651296	0.86890626	0.743924551	1.066723753
E21_ScGCp_full_rep2	21	2	s21_full_rep2	ScGCp	ScGCp_2	Triplet	7	full	3	1	C3	H2	11894	84.044658	4555	1562	2062	2425	1239	173	0	12016	6237.46875	1682.46875	3058.15625	1.817660061	0.719123262	0.75610518	0.646964254	0.783745168	0.780064545	0.708223155	0.86890626	0.719123262	0.95977742
E21_P_full_rep3	21	3	s21_full_rep3	P	P_3	Single	7	full	3	1	D10	A3	24419	85.98542202	11495	1112	1825	3179	4089	2165	415	24280	13234.32813	1739.328125	4060.0625	2.334270597	0.915729075	NA	NA	NA	NA	NA	NA	NA	NA
E21_L_full_rep3	21	3	s21_full_rep3	L	L_3	Single	7	full	3	1	D3	H3	22440	94.19073203	10035	762	1405	2947	4300	2622	486	22557	11493.90625	1458.90625	3718.875	2.549084288	1	NA	NA	NA	NA	NA	NA	NA	NA
E21_H_full_rep3	21	3	s21_full_rep3	H	H_3	Single	7	full	3	1	E3	H4	4772	73.85853583	4517	93	57	45	37	1	0	4750	4585.71875	68.71875	101.28125	1.473851751	0.578188708	NA	NA	NA	NA	NA	NA	NA	NA
E21_Z_full_rep3	21	3	s21_full_rep3	Z	Z_3	Single	7	full	3	1	B10	A1	13431	85.89792786	7936	578	862	1269	1673	821	143	13282	8731.578125	795.578125	1755.8125	2.206964275	0.865787093	NA	NA	NA	NA	NA	NA	NA	NA
E21_S_full_rep3	21	3	s21_full_rep3	S	S_3	Single	7	full	3	1	F9	B5	10220	87.41767171	7406	533	1007	880	353	52	0	10231	8057.9375	651.9375	1196.375	1.835106893	0.719908283	NA	NA	NA	NA	NA	NA	NA	NA
E21_cG_full_rep3	21	3	s21_full_rep3	cG	cG_3	Single	7	full	3	1	E10	A4	9481	86.79055291	8505	205	322	274	141	30	0	9477	8732	227	406.1875	1.789372247	0.701966685	NA	NA	NA	NA	NA	NA	NA	NA
E21_Cp_full_rep3	21	3	s21_full_rep3	Cp	Cp_3	Single	7	full	3	1	C10	A2	17881	91.7727366	11613	668	950	1530	2005	969	159	17894	12533.82813	920.828125	2050.3125	2.226596304	0.873488693	NA	NA	NA	NA	NA	NA	NA	NA
E21_PL_full_rep3	21	3	s21_full_rep3	PL	PL_3	Pair	7	full	3	1	F10	A5	11242	90.27543564	6499	1679	1763	940	286	41	0	11208	7915.90625	1416.90625	2151.40625	1.518382921	0.595658185	NA	NA	NA	NA	NA	NA	NA	NA
E21_PH_full_rep3	21	3	s21_full_rep3	PH	PH_3	Pair	7	full	3	1	E4	G4	5134	64.79868737	4247	545	248	52	18	0	0	5110	4589.125	342.125	420.5	1.229082938	0.482166456	NA	NA	NA	NA	NA	NA	NA	NA
E21_PZ_full_rep3	21	3	s21_full_rep3	PZ	PZ_3	Pair	7	full	3	2	C5	F8	20362	79.07265737	8750	2394	3477	3738	1527	316	44	20246	11389.5	2639.5	4772.5	1.808107596	0.70931652	NA	NA	NA	NA	NA	NA	NA	NA
E21_PS_full_rep3	21	3	s21_full_rep3	PS	PS_3	Pair	7	full	3	2	B9	B7	3770	70.46728972	3474	195	68	22	5	1	1	3766	3591.609375	117.609375	141.25	1.201009698	0.471153388	NA	NA	NA	NA	NA	NA	NA	NA
E21_PcG_full_rep3	21	3	s21_full_rep3	PcG	PcG_3	Pair	7	full	3	1	B9	B1	8596	81.20925838	5789	1044	818	680	205	35	21	8592	6614.734375	825.734375	1244.6875	1.507370333	0.591337972	NA	NA	NA	NA	NA	NA	NA	NA
E21_PCp_full_rep3	21	3	s21_full_rep3	PCp	PCp_3	Pair	7	full	3	1	G9	B6	15075	85.15024853	11878	410	705	855	851	242	76	15017	12428.0625	550.0625	1135.8125	2.064878991	0.810047357	NA	NA	NA	NA	NA	NA	NA	NA
E21_LH_full_rep3	21	3	s21_full_rep3	LH	LH_3	Pair	7	full	3	1	F4	G5	14597	91.97857593	8317	747	1334	2115	1621	503	56	14693	9406.28125	1089.28125	2322.71875	2.132340706	0.836512436	NA	NA	NA	NA	NA	NA	NA	NA
E21_LZ_full_rep3	21	3	s21_full_rep3	LZ	LZ_3	Pair	7	full	3	1	C9	B2	23005	89.28779352	10581	1445	3013	4235	2790	729	96	22889	12784.78125	2203.78125	4637.53125	2.104351895	0.825532488	NA	NA	NA	NA	NA	NA	NA	NA
E21_LS_full_rep3	21	3	s21_full_rep3	LS	LS_3	Pair	7	full	3	2	C8	C8	16204	91.19765871	4864	2758	3662	3213	1299	241	39	16076	7649.453125	2785.453125	4780.9375	1.716394886	0.673337831	NA	NA	NA	NA	NA	NA	NA	NA
E21_LcG_full_rep3	21	3	s21_full_rep3	LcG	LcG_3	Pair	7	full	3	1	D8	C3	24324	93.64749365	7400	1973	4266	5765	3793	1130	99	24426	10447.54688	3047.546875	6415.46875	2.105125536	0.825835986	NA	NA	NA	NA	NA	NA	NA	NA
E21_LCp_full_rep3	21	3	s21_full_rep3	LCp	LCp_3	Pair	7	full	3	2	C4	G8	19645	93.98172511	6012	2275	3525	4686	2513	578	58	19647	8792.53125	2780.53125	5381.25	1.935331603	0.75922621	NA	NA	NA	NA	NA	NA	NA	NA
E21_HZ_full_rep3	21	3	s21_full_rep3	HZ	HZ_3	Pair	7	full	3	2	B8	C7	16440	87.47938062	11102	743	1396	1704	1165	232	0	16342	12115.5625	1013.5625	2036	2.008756243	0.78803053	NA	NA	NA	NA	NA	NA	NA	NA
E21_HS_full_rep3	21	3	s21_full_rep3	HS	HS_3	Pair	7	full	3	1	B8	C1	11486	88.17749117	7636	691	1248	1345	474	39	34	11467	8493	857	1601.65625	1.868910443	0.733169339	NA	NA	NA	NA	NA	NA	NA	NA
E21_HcG_full_rep3	21	3	s21_full_rep3	HcG	HcG_3	Pair	7	full	3	1	G8	C6	9266	87.65490493	7802	299	396	458	241	37	0	9233	8123.96875	321.96875	585.28125	1.817820052	0.713126694	NA	NA	NA	NA	NA	NA	NA	NA
E21_HCp_full_rep3	21	3	s21_full_rep3	HCp	HCp_3	Pair	7	full	3	1	E8	C4	12512	89.47368421	7979	819	1039	1451	915	190	28	12421	8893.1875	914.1875	1734.1875	1.896971354	0.744177571	NA	NA	NA	NA	NA	NA	NA	NA
E21_ZS_full_rep3	21	3	s21_full_rep3	ZS	ZS_3	Pair	7	full	3	1	C8	C2	12674	82.71766088	6740	1104	2129	1998	600	70	39	12680	8114.296875	1374.296875	2530.34375	1.841191518	0.722295268	NA	NA	NA	NA	NA	NA	NA	NA
E21_ZcG_full_rep3	21	3	s21_full_rep3	ZcG	ZcG_3	Pair	7	full	3	2	C7	D8	14442	82.77640855	7934	943	1895	2546	945	266	0	14529	9264.875	1330.875	2651.5625	1.992345262	0.781592539	NA	NA	NA	NA	NA	NA	NA	NA
E21_ZCp_full_rep3	21	3	s21_full_rep3	ZCp	ZCp_3	Pair	7	full	3	1	D7	D3	21750	91.34433665	11980	1076	1798	2795	2688	1096	271	21704	13523.35938	1543.359375	3353.78125	2.173039737	0.852478573	NA	NA	NA	NA	NA	NA	NA	NA
E21_ScG_full_rep3	21	3	s21_full_rep3	ScG	ScG_3	Pair	7	full	3	2	G3	H6	10478	84.75974761	5286	826	1559	1728	863	157	0	10419	6363.59375	1077.59375	2080.78125	1.930951483	0.757507899	NA	NA	NA	NA	NA	NA	NA	NA
E21_SCp_full_rep3	21	3	s21_full_rep3	SCp	SCp_3	Pair	7	full	3	1	B7	D7	10131	88.18767409	4429	1597	1834	1569	540	119	0	10088	5919.59375	1490.59375	2457.46875	1.648650915	0.646762025	NA	NA	NA	NA	NA	NA	NA	NA
E21_cGCp_full_rep3	21	3	s21_full_rep3	cGCp	cGCp_3	Pair	7	full	3	1	B7	D1	19122	90.5311997	7246	1840	3104	3922	2368	567	89	19136	9599.359375	2353.359375	4631.6875	1.968117385	0.772087998	NA	NA	NA	NA	NA	NA	NA	NA
E21_PLH_full_rep3	21	3	s21_full_rep3	PLH	PLH_3	Triplet	7	full	3	1	G7	D6	4271	55.69174599	4085	162	38	0	3	3	0	4291	4175.78125	90.78125	101.21875	1.114974182	0.43740185	0.915729075	1	0.578188708	0.595658185	0.482166456	0.836512436	0.43740185	0.53365963
E21_PLZ_full_rep3	21	3	s21_full_rep3	PLZ	PLZ_3	Triplet	7	full	3	1	C4	G2	7592	53.60446233	5912	867	537	214	36	0	0	7566	6508.75	596.75	791.25	1.325932132	0.520160176	0.915729075	1	0.865787093	0.595658185	0.70931652	0.825532488	0.520160176	0.395340962
